sta_id,sta_time,sta_ph_v,sta_ph_l,sta_do_v,sta_do_l,sta_an_v,sta_an_l,sta_toc_v,sta_toc_l,sta_pp_v,sta_pp_l
63,2015-01-19 08:00:00,7,Ⅰ,3,Ⅳ,3,Ⅱ,9999,-,1,Ⅴ
196,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,-1,-,9999,-,0,Ⅰ
177,2015-01-19 08:00:00,8,Ⅰ,6,Ⅱ,1,Ⅰ,9999,-,0,Ⅰ
201,2015-01-19 08:00:00,7,Ⅰ,0,劣Ⅴ,12,Ⅴ,9999,-,15,劣Ⅴ
8,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,-1,-
12,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
16,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
18,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
53,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
54,2015-01-19 08:00:00,8,Ⅰ,14,Ⅰ,3,Ⅱ,4,-,0,Ⅰ
198,2015-01-19 08:00:00,8,Ⅰ,14,Ⅰ,0,Ⅰ,9999,-,1,Ⅳ
55,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
56,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
59,2015-01-19 08:00:00,7,Ⅰ,11,Ⅰ,6,Ⅳ,7,-,1,Ⅴ
112,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,4,Ⅲ,9999,-,0,Ⅰ
121,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅲ
128,2015-01-19 08:00:00,6,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
117,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
118,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
119,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅲ
122,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,5,Ⅲ,5,-,1,Ⅴ
202,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
153,2015-01-19 08:00:00,7,Ⅰ,12,Ⅰ,2,Ⅱ,1,-,0,Ⅰ
125,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
129,2015-01-19 08:00:00,7,Ⅰ,7,Ⅰ,4,Ⅲ,9999,-,8,劣Ⅴ
74,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
133,2015-01-19 08:00:00,6,Ⅰ,9,Ⅰ,4,Ⅲ,9999,-,0,Ⅱ
137,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
157,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,3,-,0,Ⅱ
158,2015-01-19 08:00:00,7,Ⅰ,14,Ⅰ,1,Ⅰ,2,-,0,Ⅰ
161,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,4,-,0,Ⅱ
104,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,2,劣Ⅴ
106,2015-01-19 08:00:00,8,Ⅰ,12,Ⅰ,7,Ⅳ,9999,-,-1,-
107,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
108,2015-01-19 08:00:00,6,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
109,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,-1,-,9999,-,0,Ⅱ
110,2015-01-19 08:00:00,6,Ⅰ,2,Ⅴ,1,Ⅰ,9999,-,1,Ⅴ
113,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
114,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
115,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,6,Ⅳ,9999,-,-1,-
146,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,7,-,0,Ⅲ
123,2015-01-19 08:00:00,6,Ⅰ,5,Ⅲ,2,Ⅱ,2,-,0,Ⅱ
126,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
127,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
131,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
138,2015-01-19 08:00:00,8,Ⅰ,2,Ⅴ,9999,-,15,-,8,劣Ⅴ
141,2015-01-19 08:00:00,6,Ⅰ,3,Ⅳ,5,Ⅲ,9999,-,1,Ⅳ
142,2015-01-19 08:00:00,8,Ⅰ,7,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
180,2015-01-19 08:00:00,8,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,-1,-
219,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,3,Ⅱ,6,-,0,Ⅱ
182,2015-01-19 08:00:00,6,Ⅰ,5,Ⅲ,4,Ⅲ,9999,-,0,Ⅱ
183,2015-01-19 08:00:00,6,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
184,2015-01-19 08:00:00,6,Ⅰ,14,Ⅰ,6,Ⅳ,9999,-,0,Ⅱ
162,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,0,Ⅰ,5,-,0,Ⅱ
164,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,7,-,0,Ⅰ
167,2015-01-19 08:00:00,8,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
168,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
173,2015-01-19 08:00:00,8,Ⅰ,13,Ⅰ,2,Ⅱ,9999,-,1,Ⅳ
175,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,-1,-,9999,-,0,Ⅲ
176,2015-01-19 08:00:00,7,Ⅰ,15,Ⅰ,0,Ⅰ,9999,-,-1,-
179,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,4,Ⅲ,9999,-,1,Ⅳ
186,2015-01-19 08:00:00,7,Ⅰ,6,Ⅱ,1,Ⅰ,9999,-,0,Ⅱ
187,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
188,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
189,2015-01-19 08:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
191,2015-01-19 08:00:00,6,Ⅰ,6,Ⅱ,2,Ⅱ,9999,-,0,Ⅱ
192,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,7,Ⅳ,9999,-,0,Ⅰ
194,2015-01-19 08:00:00,7,Ⅰ,7,Ⅱ,1,Ⅰ,9999,-,0,Ⅰ
195,2015-01-19 08:00:00,7,Ⅰ,5,Ⅲ,2,Ⅱ,9999,-,1,Ⅴ
197,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,-1,-,9999,-,0,Ⅰ
199,2015-01-19 08:00:00,8,Ⅰ,11,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
209,2015-01-19 08:00:00,8,Ⅰ,8,Ⅰ,6,Ⅳ,11,-,0,Ⅲ
210,2015-01-19 08:00:00,8,Ⅰ,7,Ⅱ,9,Ⅳ,11,-,1,Ⅳ
211,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,1,-,-1,-
213,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,8,-,0,Ⅱ
214,2015-01-19 08:00:00,7,Ⅰ,5,Ⅲ,0,Ⅰ,0,-,-1,-
216,2015-01-19 08:00:00,8,Ⅰ,9,Ⅰ,0,Ⅰ,0,-,0,Ⅰ
166,2015-01-19 08:00:00,8,Ⅰ,6,Ⅱ,4,Ⅲ,5,-,0,Ⅱ
103,2015-01-19 08:00:00,8,Ⅰ,11,Ⅰ,6,Ⅳ,9999,-,0,Ⅰ
75,2015-01-19 08:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
155,2015-01-19 08:00:00,6,Ⅰ,4,Ⅳ,5,Ⅲ,9,-,1,Ⅳ
150,2015-01-19 08:00:00,8,Ⅰ,11,Ⅰ,5,Ⅲ,6,-,0,Ⅱ
77,2015-01-19 08:00:00,7,Ⅰ,11,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
149,2015-01-19 08:00:00,7,Ⅰ,13,Ⅰ,3,Ⅱ,3,-,0,Ⅱ
68,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
147,2015-01-19 08:00:00,8,Ⅰ,11,Ⅰ,3,Ⅱ,4,-,0,Ⅱ
67,2015-01-19 08:00:00,6,Ⅰ,7,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
76,2015-01-19 08:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
64,2015-01-19 09:00:00,7,Ⅰ,10,Ⅰ,1,Ⅰ,0,-,0,Ⅲ
66,2015-01-19 09:00:00,7,Ⅰ,11,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
58,2015-01-19 10:00:00,7,Ⅰ,12,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
124,2015-01-19 10:00:00,8,Ⅰ,8,Ⅰ,7,Ⅳ,9999,-,0,Ⅱ
109,2015-01-19 10:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
107,2015-01-19 10:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
5,2015-01-19 11:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
206,2015-01-19 11:00:00,7,Ⅰ,10,Ⅰ,2,Ⅱ,1,-,0,Ⅰ
180,2015-01-19 11:00:00,8,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,-1,-
112,2015-01-19 11:00:00,7,Ⅰ,9,Ⅰ,4,Ⅲ,9999,-,0,Ⅱ
213,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,8,-,0,Ⅱ
216,2015-01-19 12:00:00,8,Ⅰ,9,Ⅰ,-1,-,0,-,0,Ⅰ
84,2015-01-19 12:00:00,7,Ⅰ,11,Ⅰ,15,劣Ⅴ,28,-,9,劣Ⅴ
117,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
118,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
119,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
121,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅲ
123,2015-01-19 12:00:00,6,Ⅰ,7,Ⅱ,2,Ⅱ,2,-,0,Ⅱ
137,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
138,2015-01-19 12:00:00,8,Ⅰ,2,Ⅴ,9999,-,15,-,7,劣Ⅴ
140,2015-01-19 12:00:00,7,Ⅰ,4,Ⅳ,-1,-,-1,-,0,Ⅰ
141,2015-01-19 12:00:00,6,Ⅰ,3,Ⅳ,6,Ⅳ,9999,-,1,Ⅳ
142,2015-01-19 12:00:00,7,Ⅰ,7,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
157,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,3,-,0,Ⅱ
166,2015-01-19 12:00:00,8,Ⅰ,7,Ⅱ,5,Ⅲ,6,-,0,Ⅱ
125,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
126,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,-1,-,9999,-,0,Ⅱ
127,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
129,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,9999,-,8,劣Ⅴ
131,2015-01-19 12:00:00,7,Ⅰ,12,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
179,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,6,Ⅳ,9999,-,1,Ⅳ
219,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,3,Ⅱ,6,-,0,Ⅰ
176,2015-01-19 12:00:00,7,Ⅰ,15,Ⅰ,1,Ⅰ,9999,-,-1,-
177,2015-01-19 12:00:00,8,Ⅰ,6,Ⅱ,1,Ⅰ,9999,-,0,Ⅰ
178,2015-01-19 12:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
153,2015-01-19 12:00:00,7,Ⅰ,13,Ⅰ,3,Ⅱ,5,-,0,Ⅰ
152,2015-01-19 12:00:00,7,Ⅰ,11,Ⅰ,1,Ⅰ,3,-,0,Ⅰ
75,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
186,2015-01-19 12:00:00,5,劣Ⅴ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
182,2015-01-19 12:00:00,6,Ⅰ,5,Ⅲ,4,Ⅲ,9999,-,0,Ⅱ
183,2015-01-19 12:00:00,6,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
187,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
188,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
189,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
191,2015-01-19 12:00:00,6,Ⅰ,7,Ⅱ,2,Ⅱ,9999,-,0,Ⅰ
192,2015-01-19 12:00:00,8,Ⅰ,7,Ⅰ,8,Ⅳ,9999,-,0,Ⅰ
194,2015-01-19 12:00:00,7,Ⅰ,7,Ⅱ,1,Ⅰ,9999,-,0,Ⅰ
195,2015-01-19 12:00:00,7,Ⅰ,5,Ⅲ,3,Ⅱ,9999,-,1,Ⅴ
196,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,14,Ⅴ,9999,-,0,Ⅱ
197,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,-1,-,9999,-,0,Ⅱ
199,2015-01-19 12:00:00,8,Ⅰ,11,Ⅰ,4,Ⅲ,9999,-,0,Ⅱ
201,2015-01-19 12:00:00,7,Ⅰ,0,劣Ⅴ,10,Ⅴ,9999,-,14,劣Ⅴ
202,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
155,2015-01-19 12:00:00,6,Ⅰ,4,Ⅳ,5,Ⅲ,9,-,1,Ⅳ
150,2015-01-19 12:00:00,8,Ⅰ,12,Ⅰ,5,Ⅲ,6,-,0,Ⅱ
207,2015-01-19 12:00:00,7,Ⅰ,1,劣Ⅴ,6,Ⅳ,-1,-,-1,-
209,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,7,Ⅳ,12,-,0,Ⅱ
210,2015-01-19 12:00:00,8,Ⅰ,7,Ⅰ,10,Ⅴ,13,-,0,Ⅲ
211,2015-01-19 12:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,1,-,-1,-
212,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,8,Ⅳ,12,-,0,Ⅱ
214,2015-01-19 12:00:00,7,Ⅰ,5,Ⅲ,-1,-,0,-,-1,-
154,2015-01-19 12:00:00,7,Ⅰ,13,Ⅰ,3,Ⅱ,3,-,0,Ⅱ
80,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
147,2015-01-19 12:00:00,8,Ⅰ,11,Ⅰ,5,Ⅲ,7,-,0,Ⅱ
76,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
67,2015-01-19 12:00:00,6,Ⅰ,7,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
64,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,1,Ⅰ,0,-,0,Ⅲ
146,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,7,-,0,Ⅱ
65,2015-01-19 12:00:00,8,Ⅰ,13,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
66,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
74,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
72,2015-01-19 12:00:00,8,Ⅰ,11,Ⅰ,1,Ⅰ,2,-,0,Ⅰ
79,2015-01-19 12:00:00,7,Ⅰ,7,Ⅰ,-1,-,9999,-,0,Ⅱ
70,2015-01-19 12:00:00,7,Ⅰ,5,Ⅲ,4,Ⅲ,32,-,1,Ⅳ
81,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
193,2015-01-19 12:00:00,7,Ⅰ,11,Ⅰ,1,Ⅰ,9999,-,0,Ⅲ
159,2015-01-19 12:00:00,8,Ⅰ,17,Ⅰ,9,Ⅳ,8,-,1,Ⅳ
73,2015-01-19 12:00:00,7,Ⅰ,7,Ⅱ,1,Ⅰ,9999,-,-1,-
115,2015-01-19 12:00:00,7,Ⅰ,11,Ⅰ,6,Ⅳ,9999,-,0,Ⅱ
184,2015-01-19 12:00:00,6,Ⅰ,10,Ⅰ,6,Ⅳ,9999,-,0,Ⅱ
149,2015-01-19 12:00:00,7,Ⅰ,15,Ⅰ,3,Ⅱ,3,-,0,Ⅱ
114,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,4,Ⅲ,9999,-,0,Ⅲ
122,2015-01-19 12:00:00,8,Ⅰ,9,Ⅰ,5,Ⅲ,5,-,1,Ⅴ
128,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
113,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
77,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
111,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,8,Ⅳ,9999,-,0,Ⅲ
68,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
143,2015-01-19 12:00:00,6,Ⅰ,5,Ⅲ,2,Ⅱ,9999,-,0,Ⅱ
8,2015-01-19 12:00:00,7,Ⅰ,11,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
83,2015-01-19 12:00:00,7,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅲ
63,2015-01-19 12:00:00,7,Ⅰ,3,Ⅳ,3,Ⅱ,9999,-,1,Ⅴ
12,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
16,2015-01-19 12:00:00,8,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
97,2015-01-19 12:00:00,6,Ⅰ,5,Ⅲ,6,Ⅳ,5,-,-1,-
18,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
19,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,-1,-
53,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
54,2015-01-19 12:00:00,8,Ⅰ,15,Ⅰ,5,Ⅲ,7,-,0,Ⅱ
55,2015-01-19 12:00:00,8,Ⅰ,8,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
56,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
59,2015-01-19 12:00:00,7,Ⅰ,12,Ⅰ,6,Ⅳ,8,-,1,Ⅴ
60,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,6,Ⅳ,9999,-,1,Ⅳ
104,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
198,2015-01-19 12:00:00,8,Ⅰ,14,Ⅰ,0,Ⅰ,9999,-,1,Ⅴ
105,2015-01-19 12:00:00,8,Ⅰ,14,Ⅰ,6,Ⅳ,9999,-,0,Ⅱ
106,2015-01-19 12:00:00,8,Ⅰ,12,Ⅰ,7,Ⅳ,9999,-,0,Ⅲ
108,2015-01-19 12:00:00,6,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
110,2015-01-19 12:00:00,6,Ⅰ,2,Ⅴ,2,Ⅱ,9999,-,1,Ⅴ
133,2015-01-19 12:00:00,6,Ⅰ,9,Ⅰ,4,Ⅲ,9999,-,0,Ⅱ
158,2015-01-19 12:00:00,7,Ⅰ,14,Ⅰ,0,Ⅰ,0,-,0,Ⅱ
161,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,4,Ⅲ,5,-,0,Ⅲ
164,2015-01-19 12:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,7,-,0,Ⅰ
167,2015-01-19 12:00:00,8,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
168,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
173,2015-01-19 12:00:00,8,Ⅰ,13,Ⅰ,3,Ⅱ,9999,-,1,Ⅳ
175,2015-01-19 12:00:00,7,Ⅰ,9,Ⅰ,-1,-,9999,-,0,Ⅲ
190,2015-01-19 13:00:00,7,Ⅰ,7,Ⅱ,2,Ⅱ,9999,-,0,Ⅱ
58,2015-01-19 13:00:00,7,Ⅰ,12,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
85,2015-01-20 00:00:00,8,Ⅰ,12,Ⅰ,0,Ⅰ,9999,-,0,Ⅱ
78,2015-01-20 04:00:00,7,Ⅰ,6,Ⅱ,6,Ⅳ,7,-,0,Ⅱ
8,2015-01-20 04:00:00,7,Ⅰ,11,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
214,2015-01-20 04:00:00,7,Ⅰ,5,Ⅲ,-1,-,0,-,-1,-
121,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,2,Ⅱ,9999,-,0,Ⅲ
111,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,9,Ⅳ,9999,-,-1,-
213,2015-01-20 04:00:00,6,Ⅰ,5,Ⅲ,1,Ⅰ,7,-,0,Ⅱ
202,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
192,2015-01-20 04:00:00,8,Ⅰ,8,Ⅰ,7,Ⅳ,9999,-,0,Ⅱ
65,2015-01-20 04:00:00,8,Ⅰ,12,Ⅰ,5,Ⅲ,9999,-,0,Ⅱ
125,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
186,2015-01-20 04:00:00,5,劣Ⅴ,7,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
177,2015-01-20 04:00:00,8,Ⅰ,6,Ⅱ,1,Ⅰ,9999,-,0,Ⅰ
72,2015-01-20 04:00:00,7,Ⅰ,11,Ⅰ,1,Ⅰ,2,-,0,Ⅰ
149,2015-01-20 04:00:00,7,Ⅰ,13,Ⅰ,3,Ⅱ,3,-,0,Ⅱ
188,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
117,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
66,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,4,Ⅲ,9999,-,1,Ⅳ
201,2015-01-20 04:00:00,7,Ⅰ,0,劣Ⅴ,11,Ⅴ,9999,-,1,Ⅴ
123,2015-01-20 04:00:00,6,Ⅰ,6,Ⅱ,2,Ⅱ,2,-,0,Ⅱ
190,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅱ
76,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
5,2015-01-20 04:00:00,8,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
97,2015-01-20 04:00:00,6,Ⅰ,6,Ⅱ,5,Ⅲ,4,-,-1,-
109,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,-1,-,9999,-,0,Ⅱ
180,2015-01-20 04:00:00,8,Ⅰ,13,Ⅰ,3,Ⅱ,9999,-,-1,-
114,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
75,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
63,2015-01-20 04:00:00,6,Ⅰ,2,Ⅴ,5,Ⅲ,9999,-,2,劣Ⅴ
138,2015-01-20 04:00:00,8,Ⅰ,3,Ⅳ,9999,-,15,-,5,劣Ⅴ
128,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
137,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
189,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅲ
81,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
74,2015-01-20 04:00:00,8,Ⅰ,8,Ⅰ,0,Ⅰ,9999,-,0,Ⅰ
107,2015-01-20 04:00:00,7,Ⅰ,9,Ⅰ,3,Ⅱ,9999,-,0,Ⅱ
103,2015-01-20 04:00:00,8,Ⅰ,11,Ⅰ,6,Ⅳ,9999,-,0,Ⅰ
196,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,9,Ⅳ,9999,-,0,Ⅰ
32,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,-1,-,9999,-,0,Ⅲ
85,2015-01-20 04:00:00,8,Ⅰ,12,Ⅰ,1,Ⅰ,9999,-,0,Ⅱ
193,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,1,Ⅰ,9999,-,0,Ⅲ
113,2015-01-20 04:00:00,8,Ⅰ,8,Ⅰ,2,Ⅱ,9999,-,0,Ⅰ
112,2015-01-20 04:00:00,7,Ⅰ,10,Ⅰ,3,Ⅱ,9999,-,0,Ⅰ
104,2015-01-20 04:00:00,7,Ⅰ,8,Ⅰ,1,Ⅰ,9999,-,0,Ⅰ
